Created Date,Account Record Type,Membership Category,Membership Status,Member Type,Person Account: State/Province,Person Account: Country,Transaction Date,Total Payment,Unit Price,Order Id,Product: Product Name,Product: Record Type
2017-12-01,Individual,Individual,Future,Professional,Quebec,Canada,2021-07-19,0,275,Order 0833656,Professional,Membership
2018-03-07,Individual,Individual,Current,Professional,"",United Kingdom,2021-09-30,0,275,Order 0966282,Professional,Membership
2018-01-22,Individual,Individual,Current,Professional,CA,United States,2021-10-05,0,275,Order 0980865,Professional,Membership
2017-12-15,Individual,Individual,Current,Professional,CA,United States,2021-10-13,0,275,Order 1004994,Professional,Membership
2018-02-26,Individual,Individual,Current,Professional,AL,United States,2021-10-26,0,275,Order 1047276,Professional,Membership
2016-03-04,Individual,Individual,Current,Professional,"","",2021-12-23,0,275,Order 1337217,Professional,Membership
2019-01-31,Individual,Individual,Current,Professional,CA,United States,2019-02-04,0,50,Order 0305214,Student,Membership
2019-02-07,Individual,Individual,Expired,Individual Green Membership,CA,United States,2019-02-07,0,50,Order 0307590,Student,Membership
2019-02-10,Individual,Individual,Expired,Government,IA,United States,2019-02-10,0,50,Order 0308121,Student,Membership
2019-02-28,Individual,Individual,Expired,Professional,"",France,2019-02-28,0,50,Order 0314847,Student,Membership
2019-03-01,Individual,Individual,Current,Government,IL,United States,2019-03-01,0,50,Order 0315347,Student,Membership
2019-02-13,Individual,Individual,Expired,Individual Green Membership,CA,United States,2019-03-20,0,50,Order 0323573,Student,Membership
2019-04-19,Individual,Individual,Current,Professional,Ontario,Canada,2019-03-20,0,50,Order 0323925,Student,Membership
2019-03-29,Individual,Individual,Future,Professional,CO,United States,2019-03-29,0,50,Order 0328736,Student,Membership
2019-01-24,Individual,Individual,Expired,Transitional,MD,United States,2019-04-03,0,50,Order 0330879,Student,Membership
2019-04-19,Individual,Individual,Current,Professional,Ontario,Canada,2019-04-11,0,50,Order 0334634,Student,Membership
2019-04-13,Individual,Individual,Current,Government,OR,United States,2019-04-13,0,50,Order 0335396,Student,Membership
2019-05-13,Individual,Individual,Grace,Government,NJ,United States,2019-05-13,0,50,Order 0347320,Student,Membership
2019-05-16,Individual,Individual,Expired,Student,MO,United States,2019-05-16,0,50,Order 0349180,Student,Membership
2019-05-22,Individual,Individual,Current,Student,CA,United States,2019-05-22,0,50,Order 0351924,Student,Membership
2019-05-05,Individual,Individual,Expired,Individual Green Membership,FL,United States,2019-05-28,0,50,Order 0353780,Student,Membership
2019-02-09,Individual,Individual,Grace,Professional,"",United States,2019-06-06,0,50,Order 0357923,Student,Membership
2019-06-08,Individual,Individual,Expired,Professional,NJ,United States,2019-06-08,0,50,Order 0358402,Student,Membership
2019-07-03,Individual,Individual,Expired,Professional,Basel-Stadt,Switzerland,2019-07-03,0,50,Order 0368478,Student,Membership
2019-07-09,Individual,Individual,Expired,Individual Green Membership,"",United States,2019-07-09,0,50,Order 0370258,Student,Membership
2019-07-11,Individual,Individual,Expired,Professional,CT,United States,2019-07-16,0,50,Order 0372070,Student,Membership
2019-05-21,Individual,Individual,Expired,Student,"",United Kingdom,2019-07-17,0,50,Order 0372788,Student,Membership
2019-08-10,Individual,Individual,Future,Professional,WA,United States,2019-08-10,0,50,Order 0382563,Student,Membership
2019-07-24,Individual,Individual,Current,Government,WA,United States,2019-08-27,0,50,Order 0388883,Student,Membership
2019-08-29,Individual,Individual,Expired,Student,CA,United States,2019-08-29,0,50,Order 0390413,Student,Membership
2019-08-31,Individual,Individual,Future,Government,Lancashire,United Kingdom,2019-08-31,0,50,Order 0390949,Student,Membership
2019-09-03,Individual,Individual,Expired,Individual Green Membership,VA,United States,2019-09-03,0,50,Order 0391482,Student,Membership
2019-04-23,Individual,Individual,Expired,Individual Green Membership,Lower Saxony,Germany,2019-09-05,0,50,Order 0393022,Student,Membership
2019-05-29,Individual,Individual,Expired,Professional,London,United Kingdom,2019-09-26,0,50,Order 0403502,Student,Membership
2019-04-05,Individual,Individual,Expired,Transitional,"",United States,2019-11-23,0,50,Order 0434540,Student,Membership
2019-04-07,Individual,Individual,Expired,Professional,UT,United States,2020-01-18,0,50,Order 0459771,Student,Membership
2019-01-28,Individual,Individual,Expired,Higher Education,Rio de Janeiro,Brazil,2020-01-22,0,50,Order 0461732,Student,Membership
2019-05-31,Individual,Individual,Expired,Temporary,MD,United States,2020-01-27,0,50,Order 0465415,Student,Membership
2019-01-30,Individual,Individual,Current,Not-For-Profit,"",Taiwan,2020-01-31,0,50,Order 0469176,Student,Membership
2019-06-26,Individual,Individual,Current,Professional,CA,United States,2020-02-18,0,50,Order 0478284,Student,Membership
2019-01-24,Individual,Individual,Expired,Transitional,MD,United States,2020-02-19,0,50,Order 0478658,Student,Membership
2019-01-24,Individual,Individual,Expired,Transitional,MD,United States,2020-02-19,0,50,Order 0478908,Student,Membership
2019-01-30,Individual,Individual,Future,Professional,CA,United States,2020-04-03,0,50,Order 0510611,Student,Membership
2019-06-19,Individual,Individual,Expired,Student,CA,United States,2020-04-17,0,50,Order 0526190,Student,Membership
2019-02-24,Individual,Individual,Expired,Professional,Ontario,Canada,2020-05-05,0,50,Order 0540808,Student,Membership
2019-03-27,Individual,Individual,Current,Student,CA,United States,2020-05-18,0,50,Order 0550442,Student,Membership
2019-09-03,Individual,Individual,Grace,Transitional,"",United Kingdom,2020-05-28,0,50,Order 0557129,Student,Membership
2019-05-21,Individual,Individual,Expired,Transitional,"",Costa Rica,2020-06-10,0,50,Order 0564972,Student,Membership
2019-06-03,Individual,Individual,Grace,Professional,Ontario,Canada,2020-06-17,0,50,Order 0568927,Student,Membership
2019-02-08,Individual,Individual,Expired,Student,Dublin,Ireland,2020-06-28,0,50,Order 0573679,Student,Membership
2019-05-31,Individual,Individual,Current,Professional,"",United States,2020-08-26,0,50,Order 0606846,Student,Membership
2019-03-07,Individual,Individual,Expired,Individual Green Membership,"",United Kingdom,2020-09-04,0,50,Order 0613649,Student,Membership
2019-03-07,Individual,Individual,Expired,Individual Green Membership,"",United Kingdom,2020-09-04,0,50,Order 0613650,Student,Membership
2019-08-29,Individual,Individual,Future,Professional,MD,United States,2021-02-11,0,50,Order 0710475,Student,Membership
2019-05-06,Individual,Individual,Grace,Student,CA,United States,2021-04-18,0,50,Order 0751038,Student,Membership
2019-07-09,Individual,Individual,Current,Professional,"",Serbia,2021-05-14,0,50,Order 0774329,Student,Membership
2019-08-13,Individual,Individual,Expired,Government,Cambridgeshire,United Kingdom,2021-08-03,0,50,Order 0856208,Student,Membership
2019-02-19,Individual,Individual,Current,Professional,"",Luxembourg,2021-12-20,0,50,Order 1335478,Student,Membership
2019-03-04,Individual,Individual,Current,Retired,"",United States,2019-03-28,0,100,Order 0328125,Retired,Membership
2019-03-13,Individual,Individual,Current,Government,Queensland,Australia,2019-06-17,0,100,Order 0361562,Government,Membership
2019-06-24,Individual,Individual,Grace,Government,FL,United States,2019-06-24,0,100,Order 0364746,Government,Membership
2019-04-08,Individual,Individual,Expired,Individual Green Membership,"",Lebanon,2019-07-25,0,100,Order 0375722,Government,Membership
2019-09-11,Individual,Individual,Expired,Individual Green Membership,DC,United States,2019-08-28,0,100,Order 0389526,Government,Membership
2019-02-22,Individual,Individual,Current,Not-For-Profit,"",Belgium,2020-03-09,0,100,Order 0489847,Not-For-Profit,Membership
2019-08-08,Individual,Individual,Current,Professional,AZ,United States,2020-05-01,0,100,Order 0538335,Higher Education,Membership
2019-02-05,Individual,Individual,Expired,Government,CA,United States,2020-05-26,0,100,Order 0555284,Transitional,Membership
2019-06-11,Individual,Individual,Current,Professional,"",Portugal,2020-09-04,0,100,Order 0613403,Government,Membership
2019-05-10,Individual,Individual,Current,Higher Education,British Columbia,Canada,2020-09-22,0,100,Order 0623457,Government,Membership
2019-02-20,Individual,Individual,Expired,Professional,Saarland,Germany,2020-11-20,0,100,Order 0661035,Transitional,Membership
2019-03-26,Individual,Individual,Current,Professional,"",Ukraine,2021-03-09,0,100,Order 0724760,Government,Membership
2019-04-09,Individual,Individual,Grace,Government,London,United Kingdom,2021-04-03,0,100,Order 0741815,Government,Membership
2019-05-09,Individual,Individual,Expired,Government,CA,United States,2021-04-08,0,100,Order 0745158,Government,Membership
2019-03-13,Individual,Individual,Current,Government,Queensland,Australia,2021-05-18,0,100,Order 0776686,Government,Membership
2019-04-12,Individual,Individual,Current,Not-For-Profit,CA,United States,2021-05-25,0,100,Order 0781600,Not-For-Profit,Membership
2019-07-08,Individual,Individual,Grace,Government,"",United Kingdom,2021-08-27,0,100,Order 0892692,Government,Membership
2019-08-08,Individual,Individual,Expired,Professional,"",Singapore,2021-09-13,0,100,Order 0925564,Higher Education,Membership
2019-07-30,Individual,Individual,Future,Government,NJ,United States,2021-10-13,0,100,Order 1005712,Government,Membership
2016-09-08,Individual,Individual,Current,Student,Minas Gerais,Brazil,2021-03-15,0,50,Order 0729167,Student,Membership
2018-12-08,Individual,Individual,Current,Student,CA,United States,2021-03-25,0,50,Order 0736464,Student,Membership
2016-06-21,Individual,Individual,Expired,Professional,CA,United States,2021-03-31,0,50,Order 0740219,Student,Membership
2018-12-21,Individual,Individual,Expired,Student,"",United States,2021-06-02,0,50,Order 0787071,Student,Membership
2018-12-10,Individual,Individual,Current,Professional,"",Netherlands,2021-06-11,0,50,Order 0794644,Student,Membership
2018-10-11,Individual,Individual,Current,Professional,"",Romania,2021-09-09,0,50,Order 0918488,Student,Membership
2016-06-27,Individual,Individual,Expired,Transitional,"",United States,2016-10-05,0,100,Order 0060476,Transitional,Membership
2016-11-02,Individual,Individual,Current,Professional,London,United Kingdom,2016-11-28,0,100,Order 0069795,Higher Education,Membership
2016-07-14,Individual,Individual,Expired,Professional,"",Switzerland,2017-07-10,0,100,Order 0121644,Transitional,Membership
2016-08-16,Individual,Individual,Expired,Individual Green Membership,"",Netherlands,2017-07-12,0,100,Order 0122072,Not-For-Profit,Membership
2016-08-16,Individual,Individual,Expired,Individual Green Membership,"",Netherlands,2017-07-13,0,100,Order 0122277,Not-For-Profit,Membership
2016-11-02,Individual,Individual,Expired,Professional,"",United States,2017-07-24,0,100,Order 0124242,Not-For-Profit,Membership
2016-07-28,Individual,Individual,Current,Government,"",Singapore,2017-07-26,0,100,Order 0124618,Government,Membership
2016-08-09,Individual,Individual,Current,Professional,IL,United States,2018-07-03,0,100,Order 0226578,Higher Education,Membership
2016-10-11,Individual,Individual,Expired,Government,"",United States,2018-07-23,0,100,Order 0233311,Government,Membership
2016-08-22,Individual,Individual,Current,Professional,NY,United States,2018-09-18,0,100,Order 0251931,Not-For-Profit,Membership
2018-11-19,Individual,Individual,Expired,Not-For-Profit,Ontario,Canada,2018-11-19,0,100,Order 0274123,Not-For-Profit,Membership
2016-09-16,Individual,Individual,Current,Government,Vaud,Switzerland,2018-11-27,0,100,Order 0276560,Government,Membership
2016-07-18,Individual,Individual,Grace,Professional,NY,United States,2018-12-13,0,100,Order 0283260,Not-For-Profit,Membership
2016-07-18,Individual,Individual,Grace,Professional,NY,United States,2018-12-14,0,100,Order 0283373,Not-For-Profit,Membership
2016-08-22,Individual,Individual,Current,Professional,NY,United States,2019-01-18,0,100,Order 0298166,Not-For-Profit,Membership
2018-09-12,Individual,Individual,Expired,Retired,"",Malaysia,2019-01-25,0,100,Order 0301487,Transitional,Membership
2019-01-09,Individual,Individual,Current,Not-For-Profit,"",United States,2019-02-01,0,100,Order 0304728,Not-For-Profit,Membership
2018-12-27,Individual,Individual,Expired,Government,"",Australia,2019-02-02,0,100,Order 0304562,Government,Membership
2019-01-16,Individual,Individual,Expired,Transitional,CT,United States,2019-02-04,0,100,Order 0304851,Retired,Membership
2018-09-17,Individual,Individual,Current,Professional,CA,United States,2019-03-06,0,100,Order 0316991,Government,Membership
2018-09-17,Individual,Individual,Expired,Individual Green Membership,"",United States,2019-03-06,0,100,Order 0316995,Government,Membership
2018-12-13,Individual,Individual,Current,Government,Australian Capital Territory,Australia,2019-05-13,0,100,Order 0347404,Government,Membership
2018-12-13,Individual,Individual,Expired,Individual Green Membership,"",Australia,2019-05-13,0,100,Order 0347444,Government,Membership
2018-12-13,Individual,Individual,Current,Government,New South Wales,Australia,2019-05-13,0,100,Order 0347363,Government,Membership
2018-12-13,Individual,Individual,Expired,Professional,"",New Zealand,2019-05-14,0,100,Order 0348063,Government,Membership
2018-12-13,Individual,Individual,Expired,Individual Green Membership,"",Australia,2019-05-14,0,100,Order 0348117,Not-For-Profit,Membership
2019-01-15,Individual,Individual,Current,Government,"",New Zealand,2019-05-15,0,100,Order 0348757,Government,Membership
2019-01-15,Individual,Individual,Current,Government,"",New Zealand,2019-05-15,0,100,Order 0348758,Government,Membership
2018-09-12,Individual,Individual,Current,Professional,OR,United States,2019-05-21,0,100,Order 0350847,Not-For-Profit,Membership
2018-12-13,Individual,Individual,Current,Government,New South Wales,Australia,2019-05-27,0,100,Order 0352839,Government,Membership
2016-09-08,Individual,Individual,Expired,Individual Green Membership,"",Cayman Islands,2019-06-14,0,100,Order 0361157,Government,Membership
2018-12-13,Individual,Individual,Current,Government,"",Australia,2019-06-17,0,100,Order 0361565,Government,Membership
2016-06-25,Individual,Individual,Expired,Government,TX,United States,2019-07-02,0,100,Order 0368359,Not-For-Profit,Membership
2016-10-03,Individual,Individual,Expired,Individual Green Membership,British Columbia,Canada,2019-07-31,0,100,Order 0378139,Government,Membership
2016-10-03,Individual,Individual,Expired,Individual Green Membership,British Columbia,Canada,2019-07-31,0,100,Order 0378177,Government,Membership
2018-10-30,Individual,Individual,Expired,Professional,"",Singapore,2019-10-25,0,100,Order 0417567,Government,Membership
2018-09-17,Individual,Individual,Current,Professional,CA,United States,2019-11-15,0,100,Order 0430654,Government,Membership
2016-08-07,Individual,Individual,Expired,Transitional,IL,United States,2020-04-06,0,100,Order 0514040,Transitional,Membership
2018-11-27,Individual,Individual,Expired,Professional,"",Netherlands,2020-09-11,0,100,Order 0617339,Government,Membership
2016-09-08,Individual,Individual,Expired,Government,"",United Kingdom,2020-10-07,0,100,Order 0631374,Government,Membership
2018-09-17,Individual,Individual,Current,Professional,CA,United States,2021-02-01,0,100,Order 0712195,Government,Membership
2018-12-04,Individual,Individual,Expired,Professional,São Paulo,Brazil,2021-02-24,0,100,Order 0717271,Transitional,Membership
2018-11-19,Individual,Individual,Current,Higher Education,UT,United States,2021-03-10,0,100,Order 0726515,Higher Education,Membership
2016-10-05,Individual,Individual,Grace,Higher Education,IL,United States,2021-05-06,0,100,Order 0769295,Higher Education,Membership
2018-12-20,Individual,Individual,Grace,Not-For-Profit,DC,United States,2021-05-28,0,100,Order 0784500,Not-For-Profit,Membership
2016-09-09,Individual,Individual,Expired,Student,PA,United States,2016-09-09,0,140,Order 0055506,Professional,Membership
2016-09-09,Individual,Individual,Expired,Student,PA,United States,2016-09-09,0,140,Order 0055508,Professional,Membership
2016-09-09,Individual,Individual,Expired,Student,PA,United States,2016-09-09,0,140,Order 0055510,Professional,Membership
2016-09-09,Individual,Individual,Expired,Student,PA,United States,2016-09-09,0,140,Order 0055513,Professional,Membership
2016-09-09,Individual,Individual,Expired,Student,PA,United States,2016-09-09,0,140,Order 0055514,Professional,Membership
2016-09-09,Individual,Individual,Current,Professional,PA,United States,2016-09-09,0,140,Order 0055517,Professional,Membership
2016-09-09,Individual,Individual,Expired,Professional,Basel-Stadt,Switzerland,2016-09-09,0,140,Order 0055519,Professional,Membership
2016-09-09,Individual,Individual,Expired,Student,"","",2016-09-09,0,140,Order 0055522,Professional,Membership
2016-09-09,Individual,Individual,Expired,Student,PA,United States,2016-09-09,0,140,Order 0055523,Professional,Membership
2016-09-09,Individual,Individual,Expired,Student,PA,United States,2016-09-09,0,140,Order 0055527,Professional,Membership
2016-09-09,Individual,Individual,Expired,Individual Green Membership,Vaud,Switzerland,2016-09-09,0,140,Order 0055533,Professional,Membership
2016-09-09,Individual,Individual,Expired,Student,PA,United States,2016-09-09,0,140,Order 0055544,Professional,Membership
2016-09-09,Individual,Individual,Expired,Student,PA,United States,2016-09-09,0,140,Order 0055545,Professional,Membership
2016-09-09,Individual,Individual,Expired,Student,PA,United States,2016-09-09,0,140,Order 0055549,Professional,Membership
2016-09-09,Individual,Individual,Expired,Student,PA,United States,2016-09-09,0,140,Order 0055506,Student,Membership
2016-09-09,Individual,Individual,Expired,Student,PA,United States,2016-09-09,0,140,Order 0055508,Student,Membership
2016-09-09,Individual,Individual,Expired,Student,PA,United States,2016-09-09,0,140,Order 0055514,Student,Membership
2016-09-09,Individual,Individual,Current,Professional,PA,United States,2016-09-09,0,140,Order 0055517,Student,Membership
2016-09-09,Individual,Individual,Expired,Professional,Basel-Stadt,Switzerland,2016-09-09,0,140,Order 0055519,Student,Membership
2016-09-09,Individual,Individual,Expired,Student,"","",2016-09-09,0,140,Order 0055522,Student,Membership
2016-09-09,Individual,Individual,Expired,Student,PA,United States,2016-09-09,0,140,Order 0055523,Student,Membership
2016-09-09,Individual,Individual,Expired,Individual Green Membership,Vaud,Switzerland,2016-09-09,0,140,Order 0055533,Student,Membership
2016-09-09,Individual,Individual,Expired,Student,PA,United States,2016-09-09,0,140,Order 0055544,Student,Membership
2016-09-09,Individual,Individual,Expired,Student,PA,United States,2016-09-09,0,140,Order 0055545,Student,Membership
2016-09-09,Individual,Individual,Expired,Student,PA,United States,2016-09-09,0,140,Order 0055549,Student,Membership
2016-09-28,Individual,Individual,Expired,Student,"","",2016-09-28,0,140,Order 0059144,Student,Membership
2016-10-26,Individual,Individual,Current,Professional,"",Israel,2018-06-25,0,140,Order 0224268,Student,Membership
2018-11-08,Individual,Individual,Current,Professional,"",United States,2018-11-08,0,140,Order 0270546,Student,Membership
2018-12-08,Individual,Individual,Expired,Not-For-Profit,"",United Kingdom,2019-05-17,0,140,Order 0349504,Student,Membership
2018-11-15,Individual,Individual,Expired,Student,"",Sweden,2019-05-17,0,140,Order 0349549,Student,Membership
2019-01-19,Individual,Individual,Expired,Student,MA,United States,2020-05-18,0,140,Order 0550250,Student,Membership
2018-12-21,Individual,Individual,Expired,Student,MI,United States,2021-10-26,0,140,Order 1048087,Student,Membership
2016-06-20,Individual,Individual,Expired,Professional,AZ,United States,2016-06-20,0,250,Order 0043292,Professional,Membership
2016-06-22,Individual,Individual,Expired,Professional,NJ,United States,2016-06-22,0,250,Order 0043609,Professional,Membership
2016-06-27,Individual,Individual,Expired,Professional,NY,United States,2016-06-27,0,250,Order 0044076,Professional,Membership
2018-10-15,Individual,Individual,Expired,Student,Madrid,Spain,2016-07-21,0,250,Order 0047528,Professional,Membership
2016-08-03,Individual,Individual,Expired,Professional,"",United States,2016-08-03,0,250,Order 0049501,Professional,Membership
2016-08-08,Individual,Individual,Expired,Individual Green Membership,TX,United States,2016-08-08,0,250,Order 0050373,Professional,Membership
2016-08-18,Individual,Individual,Current,Professional,MI,United States,2016-08-18,0,250,Order 0051720,Professional,Membership
2016-09-08,Individual,Individual,Expired,Professional,MA,United States,2016-09-08,0,250,Order 0055207,Professional,Membership
2016-09-22,Individual,Individual,Expired,Professional,"","",2016-09-22,0,250,Order 0057993,Professional,Membership
2016-10-05,Individual,Individual,Current,Professional,"",Sweden,2016-10-05,0,250,Order 0060290,Professional,Membership
2016-10-25,Individual,Individual,Expired,Temporary,CA,United States,2016-10-25,0,250,Order 0064065,Professional,Membership
2016-10-21,Individual,Individual,Expired,Professional,"",Belgium,2016-12-14,0,250,Order 0072725,Professional,Membership
2016-05-31,Individual,Individual,Expired,Professional,"","",2017-03-13,0,250,Order 0094853,Professional,Membership
2016-06-28,Individual,Individual,Expired,Professional,Hampshire,United Kingdom,2017-03-16,0,250,Order 0096110,Professional,Membership
2016-07-11,Individual,Individual,Expired,Professional,CA,United States,2017-06-15,0,250,Order 0117950,Professional,Membership
2016-06-17,Individual,Individual,Current,Professional,CA,United States,2017-06-20,0,250,Order 0117575,Professional,Membership
2016-07-01,Individual,Individual,Expired,Professional,NJ,United States,2017-06-20,0,250,Order 0117652,Professional,Membership
2016-08-16,Individual,Individual,Expired,Individual Green Membership,"",Netherlands,2017-07-11,0,250,Order 0121830,Professional,Membership
2016-08-09,Individual,Individual,Expired,Professional,VA,United States,2017-07-17,0,250,Order 0123052,Professional,Membership
2016-07-08,Individual,Individual,Expired,Professional,Baden-Wurttemberg,Germany,2017-07-18,0,250,Order 0123171,Professional,Membership
2016-06-27,Individual,Individual,Expired,Professional,MS,United States,2017-07-28,0,250,Order 0124909,Professional,Membership
2016-11-02,Individual,Individual,Current,Professional,MN,United States,2017-08-11,0,250,Order 0127926,Professional,Membership
2016-06-14,Individual,Individual,Expired,Professional,"",Singapore,2017-08-23,0,250,Order 0130534,Professional,Membership
2016-09-04,Individual,Individual,Expired,Individual Green Membership,Shanghai,China,2017-08-23,0,250,Order 0130528,Professional,Membership
2016-09-19,Individual,Individual,Expired,Individual Green Membership,CA,United States,2017-09-15,0,250,Order 0136915,Professional,Membership
2016-08-17,Individual,Individual,Expired,Professional,CA,United States,2017-10-03,0,250,Order 0141741,Professional,Membership
2016-10-25,Individual,Individual,Expired,Professional,Beijing,China,2017-10-19,0,250,Order 0145850,Professional,Membership
2016-07-02,Individual,Individual,Expired,Professional,"",United Kingdom,2017-11-01,0,250,Order 0148928,Professional,Membership
2016-07-18,Individual,Individual,Expired,Professional,"",Malaysia,2017-11-10,0,250,Order 0151431,Professional,Membership
2016-09-19,Individual,Individual,Current,Professional,"",Netherlands,2017-11-13,0,250,Order 0151629,Professional,Membership
2016-06-02,Individual,Individual,Expired,Professional,NC,United States,2017-11-17,0,250,Order 0153191,Professional,Membership
2016-10-14,Individual,Individual,Current,Professional,NC,United States,2018-01-23,0,250,Order 0172715,Professional,Membership
2016-09-12,Individual,Individual,Current,Professional,Surrey,United Kingdom,2018-02-28,0,250,Order 0187416,Professional,Membership
2016-07-12,Individual,Individual,Expired,Professional,"",United Kingdom,2018-03-09,0,250,Order 0190723,Professional,Membership
2016-06-14,Individual,Individual,Current,Professional,CA,United States,2018-06-04,0,250,Order 0218678,Professional,Membership
2016-07-28,Individual,Individual,Future,Professional,Ontario,Canada,2018-07-02,0,250,Order 0229405,Professional,Membership
2016-10-18,Individual,Individual,Expired,Professional,Beijing,China,2018-07-02,0,250,Order 0226163,Professional,Membership
2016-07-05,Individual,Individual,Current,Professional,"",Netherlands,2018-07-18,0,250,Order 0231549,Professional,Membership
2016-10-06,Individual,Individual,Expired,Individual Green Membership,"",United Kingdom,2018-07-23,0,250,Order 0233171,Professional,Membership
2018-09-04,Individual,Individual,Future,Professional,IA,United States,2018-09-04,0,250,Order 0246540,Professional,Membership
2016-08-12,Individual,Individual,Expired,Higher Education,CA,United States,2018-09-11,0,250,Order 0249180,Professional,Membership
2018-09-13,Individual,Individual,Expired,Professional,Surrey,United Kingdom,2018-09-13,0,250,Order 0250247,Professional,Membership
2018-09-14,Individual,Individual,Expired,Professional,"",United States,2018-09-14,0,250,Order 0250614,Professional,Membership
2018-09-14,Individual,Individual,Expired,Professional,"",India,2018-09-17,0,250,Order 0251144,Professional,Membership
2016-08-15,Individual,Individual,Future,Professional,British Columbia,Canada,2018-09-19,0,250,Order 0252576,Professional,Membership
2016-05-31,Individual,Individual,Expired,Professional,"","",2018-09-26,0,250,Order 0255508,Professional,Membership
2016-09-28,Individual,Individual,Expired,Professional,"",Netherlands,2018-09-26,0,250,Order 0255479,Professional,Membership
2018-10-02,Individual,Individual,Current,Professional,"",France,2018-10-08,0,250,Order 0259784,Professional,Membership
2018-10-04,Individual,Individual,Expired,Professional,TX,United States,2018-10-12,0,250,Order 0261679,Professional,Membership
2018-10-12,Individual,Individual,Current,Professional,Bavaria,Germany,2018-10-12,0,250,Order 0261490,Professional,Membership
2018-10-16,Individual,Individual,Expired,Temporary,Madrid,Spain,2018-10-17,0,250,Order 0262913,Professional,Membership
2018-10-24,Individual,Individual,Expired,Professional,DC,United States,2018-10-24,0,250,Order 0265411,Professional,Membership
2018-10-26,Individual,Individual,Expired,Professional,New South Wales,Australia,2018-10-26,0,250,Order 0265867,Professional,Membership
2016-08-17,Individual,Individual,Current,Professional,"",Portugal,2018-11-13,0,250,Order 0271992,Professional,Membership
2016-08-22,Individual,Individual,Current,Professional,Victoria,Australia,2018-11-14,0,250,Order 0272751,Professional,Membership
2018-11-26,Individual,Individual,Expired,Temporary,"",Norway,2018-11-26,0,250,Order 0276209,Professional,Membership
2016-10-24,Individual,Individual,Grace,Professional,Bologna,Italy,2018-11-28,0,250,Order 0277913,Professional,Membership
2018-11-28,Individual,Individual,Expired,Temporary,Manitoba,Canada,2018-11-29,0,250,Order 0278155,Professional,Membership
2016-08-11,Individual,Individual,Expired,Professional,"",Finland,2018-11-30,0,250,Order 0278667,Professional,Membership
2018-11-27,Individual,Individual,Current,Professional,OH,United States,2018-12-13,0,250,Order 0283023,Professional,Membership
2018-12-06,Individual,Individual,Expired,Professional,"",Romania,2018-12-13,0,250,Order 0283104,Professional,Membership
2018-12-10,Individual,Individual,Expired,Individual Green Membership,CA,United States,2018-12-14,0,250,Order 0283577,Professional,Membership
2018-10-30,Individual,Individual,Current,Professional,Dublin,Ireland,2018-12-20,0,250,Order 0284883,Professional,Membership
2018-12-22,Individual,Individual,Expired,Professional,London,United Kingdom,2018-12-22,0,250,Order 0285668,Professional,Membership
2016-08-13,Individual,Individual,Expired,Individual Green Membership,"",Singapore,2018-12-30,0,250,Order 0286767,Professional,Membership
2016-04-19,Individual,Individual,Current,Professional,SC,United States,2016-04-19,0,50,Order 0035433,Student,Membership
2016-04-23,Individual,Individual,Expired,Individual Green Membership,MA,United States,2016-04-23,0,50,Order 0036129,Student,Membership
2016-05-20,Individual,Individual,Expired,Government,WA,United States,2016-05-20,0,50,Order 0039659,Student,Membership
2016-05-19,Individual,Individual,Expired,Student,ME,United States,2016-08-10,0,50,Order 0050651,Student,Membership
2016-05-19,Individual,Individual,Expired,Student,Dublin,Ireland,2017-05-23,0,50,Order 0111975,Student,Membership
2016-05-04,Individual,Individual,Expired,Professional,CA,United States,2017-06-24,0,50,Order 0118609,Student,Membership
2016-05-19,Individual,Individual,Expired,Student,ME,United States,2017-08-28,0,50,Order 0131972,Student,Membership
2018-04-10,Individual,Individual,Current,Professional,CA,United States,2017-12-08,0,50,Order 0158650,Student,Membership
2018-03-26,Individual,Individual,Expired,Professional,KY,United States,2018-03-26,0,50,Order 0197687,Student,Membership
2018-04-03,Individual,Individual,Expired,Professional,CA,United States,2018-04-03,0,50,Order 0201383,Student,Membership
2018-04-07,Individual,Individual,Expired,Transitional,"",Jersey,2018-04-07,0,50,Order 0202630,Student,Membership
2018-04-07,Individual,Individual,Expired,Transitional,"",Jersey,2018-04-10,0,50,Order 0203390,Student,Membership
2016-05-24,Individual,Individual,Expired,Student,ME,United States,2018-04-15,0,50,Order 0204889,Student,Membership
2018-04-19,Individual,Individual,Expired,Temporary,"",Colombia,2018-04-19,0,50,Order 0206453,Student,Membership
2018-04-16,Individual,Individual,Expired,Individual Green Membership,Beijing,China,2018-05-05,0,50,Order 0210782,Student,Membership
2018-08-31,Individual,Individual,Expired,Not-For-Profit,Dublin,Ireland,2018-05-17,0,50,Order 0214219,Student,Membership
2018-05-23,Individual,Individual,Expired,Transitional,CA,United States,2018-05-23,0,50,Order 0215670,Student,Membership
2016-05-23,Individual,Individual,Current,Government,FL,United States,2018-05-24,0,50,Order 0215992,Student,Membership
2018-05-24,Individual,Individual,Expired,Individual Green Membership,MI,United States,2018-05-24,0,50,Order 0215784,Student,Membership
2018-06-03,Individual,Individual,Expired,Individual Green Membership,VA,United States,2018-06-03,0,50,Order 0218383,Student,Membership
2018-06-04,Individual,Individual,Expired,Professional,TX,United States,2018-06-04,0,50,Order 0218816,Student,Membership
2018-06-10,Individual,Individual,Current,Student,"",New Zealand,2018-06-10,0,50,Order 0220433,Student,Membership
