Created Date,Account Record Type,Membership Category,Membership Status,Member Type,Person Account: State/Province,Person Account: Country,Transaction Date,Total Payment,Unit Price,Order Id,Product: Product Name,Product: Record Type
2018-04-24,Individual,Individual,Current,Professional,"",Germany,2018-09-06,1495,0,Order 0247164,Professional,Membership
2018-09-06,Individual,Individual,Expired,Professional,"",Japan,2018-09-06,1495,0,Order 0247134,Professional,Membership
2018-07-23,Individual,Individual,Grace,Professional,MA,United States,2018-09-07,1495,0,Order 0247728,Professional,Membership
2018-07-23,Individual,Individual,Current,Professional,"",United Kingdom,2018-09-08,1495,0,Order 0248113,Professional,Membership
2018-07-03,Individual,Individual,Current,Professional,Rome,Italy,2018-09-10,1495,0,Order 0248251,Professional,Membership
2018-08-27,Individual,Individual,Current,Professional,"",Bulgaria,2018-09-11,1495,0,Order 0249005,Professional,Membership
2018-06-30,Individual,Individual,Current,Professional,"",Germany,2018-09-12,1495,0,Order 0249676,Professional,Membership
2018-05-30,Individual,Individual,Current,Professional,Surrey,United Kingdom,2018-09-16,1495,0,Order 0250915,Professional,Membership
2018-09-03,Individual,Individual,Current,Professional,"",Israel,2018-09-17,1495,0,Order 0251158,Professional,Membership
2018-09-20,Individual,Individual,Current,Professional,"",United Kingdom,2018-09-20,1495,0,Order 0253087,Professional,Membership
2018-09-21,Individual,Individual,Current,Professional,"",United Kingdom,2018-09-21,1495,0,Order 0253401,Professional,Membership
2018-09-21,Individual,Individual,Current,Professional,"",United Kingdom,2018-09-21,1495,0,Order 0253402,Professional,Membership
2018-09-21,Individual,Individual,Current,Professional,Oxfordshire,United Kingdom,2018-09-21,1495,0,Order 0253432,Professional,Membership
2018-08-23,Individual,Individual,Expired,Individual Green Membership,"",United Kingdom,2018-09-24,1495,0,Order 0254015,Professional,Membership
2018-03-16,Individual,Individual,Current,Professional,CA,United States,2018-09-26,1495,0,Order 0255696,Professional,Membership
2018-07-18,Individual,Individual,Expired,Professional,"",Belgium,2018-09-26,1495,0,Order 0255378,Professional,Membership
2018-09-06,Individual,Individual,Expired,Professional,"",Japan,2018-09-30,1495,0,Order 0256870,Professional,Membership
2018-06-25,Individual,Individual,Current,Higher Education,"",Czech Republic,2018-10-01,1495,0,Order 0261226,Professional,Membership
2018-09-20,Individual,Individual,Current,Professional,Bavaria,Germany,2018-10-01,1495,0,Order 0262259,Professional,Membership
2018-06-29,Individual,Individual,Current,Professional,"",Bulgaria,2018-10-02,1495,0,Order 0257787,Professional,Membership
2018-08-30,Individual,Individual,Current,Professional,"",Switzerland,2018-10-02,1495,0,Order 0257901,Professional,Membership
2018-08-29,Individual,Individual,Current,Government,"",United Kingdom,2018-10-04,1495,0,Order 0258939,Professional,Membership
2018-03-16,Individual,Individual,Expired,Professional,"",Portugal,2018-10-09,1495,0,Order 0260178,Professional,Membership
2018-07-02,Individual,Individual,Expired,Professional,"",Sweden,2018-10-18,1495,0,Order 0263474,Professional,Membership
2018-08-31,Individual,Individual,Expired,Professional,"",United Kingdom,2018-10-25,1495,0,Order 0265757,Professional,Membership
2018-08-31,Individual,Individual,Expired,Professional,"",United Kingdom,2018-10-25,1495,0,Order 0265755,Professional,Membership
2018-06-21,Individual,Individual,Current,Professional,"",Latvia,2018-10-30,1495,0,Order 0267291,Professional,Membership
2018-07-17,Individual,Individual,Expired,Professional,"",Jersey,2018-11-01,1495,0,Order 0268103,Professional,Membership
2018-08-28,Individual,Individual,Expired,Professional,Essex,United Kingdom,2018-11-13,1495,0,Order 0272281,Professional,Membership
2018-07-02,Individual,Individual,Expired,Professional,"",Germany,2018-11-14,1495,0,Order 0272311,Professional,Membership
2018-06-28,Individual,Individual,Current,Professional,"",United States,2018-11-15,1495,0,Order 0278282,Professional,Membership
2018-03-25,Individual,Individual,Current,Professional,"",Germany,2018-11-19,1495,0,Order 0274066,Professional,Membership
2018-07-23,Individual,Individual,Expired,Professional,"",Estonia,2018-11-20,1495,0,Order 0274667,Professional,Membership
2018-08-30,Individual,Individual,Expired,Individual Green Membership,"",United Kingdom,2018-11-25,1495,0,Order 0276060,Professional,Membership
2018-06-27,Individual,Individual,Current,Professional,IL,United States,2018-11-26,1495,0,Order 0276487,Professional,Membership
2018-08-31,Individual,Individual,Current,Professional,South Yorkshire,United Kingdom,2018-11-27,1495,0,Order 0276835,Professional,Membership
2018-08-07,Individual,Individual,Expired,Professional,"",United Kingdom,2018-12-03,1495,0,Order 0280602,Professional,Membership
2018-04-19,Individual,Individual,Current,Professional,VA,United States,2018-12-07,1495,0,Order 0280978,Professional,Membership
2018-07-08,Individual,Individual,Expired,Professional,Surrey,United Kingdom,2018-12-11,1495,0,Order 0282173,Professional,Membership
2018-08-14,Individual,Individual,Expired,Higher Education,"",United Kingdom,2018-12-12,1495,0,Order 0282424,Professional,Membership
2018-07-24,Individual,Individual,Current,Professional,FL,United States,2018-12-17,1495,0,Order 0283811,Professional,Membership
2018-03-27,Individual,Individual,Current,Professional,TX,United States,2018-12-18,1495,0,Order 0284466,Professional,Membership
2018-07-02,Individual,Individual,Current,Professional,AZ,United States,2018-12-18,1495,0,Order 0284424,Professional,Membership
2018-06-07,Individual,Individual,Current,Professional,"",Israel,2018-12-25,1495,0,Order 0285859,Professional,Membership
2018-03-29,Individual,Individual,Expired,Not-For-Profit,CA,United States,2018-12-30,1495,0,Order 0286838,Professional,Membership
2018-07-31,Individual,Individual,Future,Professional,FL,United States,2019-01-07,1495,0,Order 0290846,Professional,Membership
2018-09-20,Individual,Individual,Current,Professional,"",United Kingdom,2019-01-10,1495,0,Order 0292578,Professional,Membership
2016-05-20,Individual,Individual,Current,Professional,NJ,United States,2019-01-12,1495,0,Order 0294315,Professional,Membership
2018-05-08,Individual,Individual,Current,Professional,"",Malta,2019-01-15,1495,0,Order 0295231,Professional,Membership
2018-04-03,Individual,Individual,Current,Professional,"",China,2019-01-22,1495,0,Order 0299131,Professional,Membership
2018-08-15,Individual,Individual,Current,Professional,"",Sweden,2019-01-24,1495,0,Order 0300458,Professional,Membership
2018-09-19,Individual,Individual,Current,Higher Education,"",Latvia,2019-01-28,1495,0,Order 0302145,Professional,Membership
2016-04-19,Individual,Individual,Current,Professional,SC,United States,2019-01-30,1495,0,Order 0303454,Professional,Membership
2018-08-31,Individual,Individual,Current,Professional,"",Ireland,2019-01-30,1495,0,Order 0303147,Professional,Membership
2018-03-20,Individual,Individual,Current,Government,"",Switzerland,2019-01-31,1495,0,Order 0303716,Professional,Membership
2018-08-03,Individual,Individual,Current,Professional,"",United States,2019-02-11,1495,0,Order 0308249,Professional,Membership
2018-07-10,Individual,Individual,Current,Professional,CO,United States,2019-02-14,1495,0,Order 0309678,Professional,Membership
2018-08-08,Individual,Individual,Current,Professional,Basel-Stadt,Switzerland,2019-02-14,1495,0,Order 0309349,Professional,Membership
2018-03-18,Individual,Individual,Expired,Professional,VA,United States,2019-02-19,1495,0,Order 0310873,Professional,Membership
2018-06-28,Individual,Individual,Grace,Professional,British Columbia,Canada,2019-02-22,1495,0,Order 0312455,Professional,Membership
2018-04-29,Individual,Individual,Grace,Government,VA,United States,2019-02-27,1495,0,Order 0314745,Professional,Membership
2018-04-28,Individual,Individual,Expired,Professional,"",Philippines,2019-03-04,1495,0,Order 0315684,Professional,Membership
2018-03-31,Individual,Individual,Current,Professional,Cheshire,United Kingdom,2019-03-05,1495,0,Order 0316102,Professional,Membership
2016-05-23,Individual,Individual,Current,Professional,London,United Kingdom,2019-03-22,1495,0,Order 0325479,Professional,Membership
2018-08-16,Individual,Individual,Current,Professional,CO,United States,2019-03-26,1495,0,Order 0327393,Professional,Membership
2018-03-16,Individual,Individual,Current,Professional,"",Netherlands,2019-03-31,1495,0,Order 0329136,Professional,Membership
2018-07-07,Individual,Individual,Current,Professional,North Rhine-Westphalia,Germany,2019-04-01,1495,0,Order 0332829,Professional,Membership
2018-06-14,Individual,Individual,Current,Professional,"",Canada,2019-04-03,1495,0,Order 0331006,Professional,Membership
2018-08-20,Individual,Individual,Expired,Not-For-Profit,"",Ireland,2019-04-07,1495,0,Order 0332274,Not-For-Profit,Membership
2018-09-20,Individual,Individual,Expired,Individual Green Membership,OH,United States,2019-04-15,1495,0,Order 0336070,Professional,Membership
2018-09-04,Individual,Individual,Expired,Individual Green Membership,MO,United States,2019-04-17,1495,0,Order 0337128,Professional,Membership
2018-07-26,Individual,Individual,Current,Higher Education,CT,United States,2019-05-07,1495,0,Order 0344832,Professional,Membership
2018-05-22,Individual,Individual,Grace,Not-For-Profit,Federal District,Mexico,2019-05-08,1495,0,Order 0345315,Professional,Membership
2018-07-09,Individual,Individual,Expired,Individual Green Membership,FL,United States,2019-06-13,1495,0,Order 0360551,Professional,Membership
2018-08-01,Individual,Individual,Expired,Individual Green Membership,"",United States,2019-06-24,1495,0,Order 0364717,Professional,Membership
2018-06-14,Individual,Individual,Current,Professional,"",Finland,2019-07-05,1495,0,Order 0369032,Professional,Membership
2018-08-08,Individual,Individual,Future,Professional,MA,United States,2019-07-23,1495,0,Order 0374861,Professional,Membership
2018-08-23,Individual,Individual,Current,Professional,IL,United States,2019-07-24,1495,0,Order 0375531,Professional,Membership
2018-03-26,Individual,Individual,Current,Professional,GA,United States,2019-08-05,1495,0,Order 0379877,Professional,Membership
2018-07-18,Individual,Individual,Expired,Individual Green Membership,NJ,United States,2019-08-07,1495,0,Order 0381404,Professional,Membership
2018-04-25,Individual,Individual,Expired,Individual Green Membership,"",France,2019-08-12,1495,0,Order 0382857,Professional,Membership
2018-07-17,Individual,Individual,Future,Professional,Kent,United Kingdom,2019-08-16,1495,0,Order 0384998,Professional,Membership
2018-08-28,Individual,Individual,Current,Professional,"",Norway,2019-08-18,1495,0,Order 0385409,Professional,Membership
2018-07-24,Individual,Individual,Current,Professional,NY,United States,2019-08-21,1495,0,Order 0387040,Professional,Membership
2016-05-23,Individual,Individual,Future,Professional,"",United Kingdom,2019-08-22,1495,0,Order 0387206,Professional,Membership
2018-07-05,Individual,Individual,Current,Professional,"",France,2019-09-03,1495,0,Order 0391975,Professional,Membership
2018-06-01,Individual,Individual,Expired,Individual Green Membership,"",Belgium,2019-09-05,1495,0,Order 0393027,Professional,Membership
2018-08-12,Individual,Individual,Current,Professional,NJ,United States,2019-09-09,1495,0,Order 0394126,Professional,Membership
2018-03-20,Individual,Individual,Current,Professional,"",Finland,2019-09-24,1495,0,Order 0401557,Professional,Membership
2018-07-26,Individual,Individual,Expired,Individual Green Membership,NJ,United States,2019-10-05,1495,0,Order 0408224,Professional,Membership
2018-04-23,Individual,Individual,Current,Professional,GA,United States,2019-10-07,1495,0,Order 0408451,Professional,Membership
2018-06-14,Individual,Individual,Expired,Professional,"",Czech Republic,2019-10-16,1495,0,Order 0413086,Professional,Membership
2016-05-23,Individual,Individual,Expired,Transitional,"","",2019-11-01,1495,0,Order 0438358,Professional,Membership
2018-05-30,Individual,Individual,Current,Professional,Surrey,United Kingdom,2019-11-14,1495,0,Order 0429430,Professional,Membership
2016-05-25,Individual,Individual,Current,Professional,PA,United States,2019-11-20,1495,0,Order 0433211,Professional,Membership
2018-09-21,Individual,Individual,Future,Professional,WA,United States,2019-12-12,1495,0,Order 0443175,Professional,Membership
2018-07-26,Individual,Individual,Expired,Professional,"",Israel,2020-01-05,1495,0,Order 0450422,Professional,Membership
2018-08-10,Individual,Individual,Current,Not-For-Profit,Ontario,Canada,2020-01-09,1495,0,Order 0454065,Professional,Membership
2018-08-08,Individual,Individual,Expired,Professional,Zürich,Switzerland,2020-01-10,1495,0,Order 0454478,Professional,Membership
2018-03-28,Individual,Individual,Expired,Professional,"",United Kingdom,2020-01-27,1495,0,Order 0465138,Professional,Membership
2018-04-24,Individual,Individual,Grace,Student,"",Netherlands,2020-01-27,1495,0,Order 0465774,Professional,Membership
2018-04-01,Individual,Individual,Current,Higher Education,"",Philippines,2020-01-29,1495,0,Order 0467750,Professional,Membership
2018-08-29,Individual,Individual,Expired,Professional,"",South Africa,2020-02-06,1495,0,Order 0472985,Professional,Membership
2018-04-30,Individual,Individual,Expired,Professional,"",United Arab Emirates,2020-03-24,1495,0,Order 0501115,Professional,Membership
2018-07-04,Individual,Individual,Expired,Professional,West Yorkshire,United Kingdom,2020-03-27,1495,0,Order 0504741,Professional,Membership
2018-04-03,Individual,Individual,Expired,Professional,Hampshire,United Kingdom,2020-04-01,1495,0,Order 0508786,Professional,Membership
2018-06-07,Individual,Individual,Current,Professional,"",Portugal,2020-05-18,1495,0,Order 0550204,Professional,Membership
2018-08-23,Individual,Individual,Current,Professional,Galway,Ireland,2020-05-21,1495,0,Order 0552258,Professional,Membership
2016-05-23,Individual,Individual,Current,Professional,CA,United States,2020-06-02,1495,0,Order 0559528,Professional,Membership
2018-04-10,Individual,Individual,Current,Professional,"",Switzerland,2020-06-08,1495,0,Order 0562771,Professional,Membership
2018-09-21,Individual,Individual,Current,Professional,"",Denmark,2020-07-09,1495,0,Order 0579376,Professional,Membership
2018-04-16,Individual,Individual,Current,Professional,London,United Kingdom,2020-07-31,1495,0,Order 0591390,Professional,Membership
2018-08-25,Individual,Individual,Current,Professional,"",Italy,2020-08-10,1495,0,Order 0596967,Professional,Membership
2018-08-27,Individual,Individual,Grace,Professional,WA,United States,2020-08-26,1495,0,Order 0607067,Professional,Membership
2018-08-20,Individual,Individual,Expired,Professional,ME,United States,2020-08-28,1495,0,Order 0608269,Professional,Membership
2018-04-23,Individual,Individual,Current,Professional,"",United Kingdom,2020-09-02,1495,0,Order 0610400,Professional,Membership
2018-03-30,Individual,Individual,Expired,Professional,"",Belgium,2020-09-15,1495,0,Order 0619012,Professional,Membership
2018-07-24,Individual,Individual,Expired,Professional,Buckinghamshire,United Kingdom,2020-09-24,1495,0,Order 0624885,Professional,Membership
2018-04-26,Individual,Individual,Current,Professional,"",Denmark,2020-10-01,1495,0,Order 0628585,Professional,Membership
2018-03-31,Individual,Individual,Current,Professional,Cheshire,United Kingdom,2020-10-08,1495,0,Order 0632971,Professional,Membership
2018-07-17,Individual,Individual,Current,Professional,West Sussex,United Kingdom,2020-10-16,1495,0,Order 0637948,Professional,Membership
2018-07-18,Individual,Individual,Current,Professional,"",Philippines,2020-10-28,1495,0,Order 0645590,Professional,Membership
2018-07-19,Individual,Individual,Future,Professional,Tipperary,Ireland,2020-10-29,1495,0,Order 0647037,Professional,Membership
2016-05-23,Individual,Individual,Current,Professional,CA,United States,2020-11-05,1495,0,Order 0651632,Professional,Membership
2018-08-27,Individual,Individual,Current,Professional,"",Austria,2020-11-05,1495,0,Order 0651376,Professional,Membership
2018-06-18,Individual,Individual,Expired,Professional,"",United States,2020-12-02,1495,0,Order 0668637,Professional,Membership
2018-08-31,Individual,Individual,Current,Professional,CA,United States,2020-12-14,1495,0,Order 0674340,Professional,Membership
2018-06-19,Individual,Individual,Grace,Professional,CA,United States,2020-12-21,1495,0,Order 0678531,Professional,Membership
2018-03-21,Individual,Individual,Current,Professional,TX,United States,2020-12-27,1495,0,Order 0680156,Professional,Membership
2018-09-20,Individual,Individual,Current,Professional,CA,United States,2021-01-19,1495,0,Order 0694328,Professional,Membership
2018-06-07,Individual,Individual,Current,Professional,"",Netherlands,2021-03-01,1495,0,Order 0720203,Professional,Membership
2018-06-07,Individual,Individual,Current,Professional,"",Portugal,2021-03-06,1495,0,Order 0723527,Professional,Membership
2018-08-13,Individual,Individual,Future,Professional,TX,United States,2021-03-06,1495,0,Order 0723518,Professional,Membership
2018-08-13,Individual,Individual,Current,Professional,"",United Kingdom,2021-03-23,1495,0,Order 0733773,Professional,Membership
2018-07-22,Individual,Individual,Current,Professional,OH,United States,2021-03-29,1495,0,Order 0738186,Professional,Membership
2018-04-19,Individual,Individual,Current,Professional,Ontario,Canada,2021-04-01,1495,0,Order 0740618,Professional,Membership
2018-04-24,Individual,Individual,Grace,Professional,"",Ireland,2021-04-20,1495,0,Order 0752999,Professional,Membership
2018-08-09,Individual,Individual,Current,Professional,Baden-Wurttemberg,Germany,2021-04-26,1495,0,Order 0758473,Professional,Membership
2018-05-24,Individual,Individual,Current,Professional,"",Scotland,2021-04-27,1495,0,Order 0760165,Professional,Membership
2018-06-07,Individual,Individual,Current,Professional,"",Netherlands,2021-05-10,1495,0,Order 0771068,Professional,Membership
2018-04-06,Individual,Individual,Grace,Professional,"",United States,2021-05-11,1495,0,Order 0771645,Professional,Membership
2018-05-11,Individual,Individual,Current,Professional,"",United Kingdom,2021-05-20,1495,0,Order 0779127,Professional,Membership
2018-03-15,Individual,Individual,Grace,Professional,NY,United States,2021-05-25,1495,0,Order 0781596,Professional,Membership
2018-08-16,Individual,Individual,Current,Professional,Galway,Ireland,2021-05-26,1495,0,Order 0782420,Professional,Membership
2018-09-03,Individual,Individual,Current,Professional,West Sussex,United Kingdom,2021-06-28,1495,0,Order 0807882,Professional,Membership
2018-08-08,Individual,Individual,Future,Professional,MA,United States,2021-07-06,1495,0,Order 0817502,Professional,Membership
2016-05-23,Individual,Individual,Current,Professional,"",United Kingdom,2021-07-07,1495,0,Order 0820137,Professional,Membership
2018-04-12,Individual,Individual,Current,Professional,PA,United States,2021-07-08,1495,0,Order 0820958,Professional,Membership
2018-05-25,Individual,Individual,Current,Professional,Catalunya,Spain,2021-07-16,1495,0,Order 0830843,Professional,Membership
2018-06-19,Individual,Individual,Current,Professional,OH,United States,2021-07-26,1495,0,Order 0843134,Professional,Membership
2018-04-11,Individual,Individual,Current,Professional,Ontario,Canada,2021-08-03,1495,0,Order 0856163,Professional,Membership
2018-04-16,Individual,Individual,Current,Professional,London,United Kingdom,2021-08-27,1495,0,Order 0892382,Professional,Membership
2018-08-15,Individual,Individual,Current,Professional,"",Sweden,2021-08-27,1495,0,Order 0892659,Professional,Membership
2018-05-20,Individual,Individual,Current,Professional,Lincolnshire,United Kingdom,2021-09-03,1495,0,Order 0906126,Professional,Membership
2018-07-19,Individual,Individual,Future,Professional,Tipperary,Ireland,2021-10-22,1495,0,Order 1033791,Professional,Membership
2018-07-09,Individual,Individual,Current,Professional,"",United Kingdom,2021-11-03,1495,0,Order 1083930,Professional,Membership
2016-04-15,Individual,Individual,Current,Professional,CA,United States,2021-12-13,1495,0,Order 1283708,Professional,Membership
2018-07-31,Individual,Individual,Current,Professional,North Rhine-Westphalia,Germany,2021-12-13,1495,0,Order 1280628,Professional,Membership
2018-03-29,Individual,Individual,Current,Professional,West Yorkshire,United Kingdom,2021-12-23,1495,0,Order 1336949,Professional,Membership
2016-05-23,Individual,Individual,Current,Professional,CA,United States,2018-07-11,1505,0,Order 0229664,Professional,Membership
2018-05-23,Individual,Individual,Current,Professional,MI,United States,2021-01-20,1505,0,Order 0695614,Professional,Membership
2018-06-01,Individual,Individual,Expired,Individual Green Membership,"",Belgium,2018-10-04,1512.8,0,Order 0258888,Professional,Membership
2018-08-16,Individual,Individual,Expired,Professional,"",Netherlands,2018-09-20,1515,0,Order 0252970,Professional,Membership
2018-08-13,Individual,Individual,Expired,Government,Bristol Avon,United Kingdom,2018-09-25,1515,0,Order 0255211,Professional,Membership
2018-06-12,Individual,Individual,Expired,Professional,London,United Kingdom,2019-01-08,1515,0,Order 0291169,Professional,Membership
2016-05-23,Individual,Individual,Current,Professional,MO,United States,2019-01-04,1520,0,Order 0289011,Professional,Membership
2018-07-12,Individual,Individual,Grace,Professional,London,United Kingdom,2018-07-11,1529.32,0,Order 0229954,Professional,Membership
2018-05-31,Individual,Individual,Current,Professional,"",Netherlands,2018-10-04,1529.32,0,Order 0258732,Professional,Membership
2018-05-17,Individual,Individual,Current,Professional,Ontario,Canada,2020-01-08,1529.32,0,Order 0453287,Professional,Membership
2018-07-05,Individual,Individual,Current,Professional,Dublin,Ireland,2020-02-18,1529.32,0,Order 0477862,Professional,Membership
2018-04-20,Individual,Individual,Expired,Professional,"",Denmark,2018-11-22,1534.95,0,Order 0275547,Professional,Membership
2016-05-23,Individual,Individual,Current,Professional,KY,United States,2017-01-31,1545,0,Order 0082517,Professional,Membership
2018-05-16,Individual,Individual,Current,Professional,"",Greece,2018-05-16,1545,0,Order 0213873,Professional,Membership
2018-05-29,Individual,Individual,Expired,Professional,"",Serbia,2018-06-04,1545,0,Order 0224294,Professional,Membership
2018-08-21,Individual,Individual,Current,Professional,"",Sweden,2018-08-23,1545,0,Order 0242450,Professional,Membership
2018-07-14,Individual,Individual,Expired,Individual Green Membership,CA,United States,2019-01-29,1560,0,Order 0303020,Professional,Membership
2018-04-12,Individual,Individual,Current,Professional,GA,United States,2019-11-18,1570,0,Order 0431674,Professional,Membership
2018-07-01,Individual,Individual,Expired,Professional,GA,United States,2018-07-01,1580,0,Order 0225871,Professional,Membership
2018-08-04,Individual,Individual,Current,Professional,FL,United States,2018-08-04,1580,0,Order 0236898,Professional,Membership
2018-08-30,Individual,Individual,Current,Professional,"",Switzerland,2019-09-12,1580,0,Order 0395787,Professional,Membership
2018-09-03,Individual,Individual,Current,Professional,PA,United States,2018-10-08,1590,0,Order 0259821,Professional,Membership
2018-07-13,Individual,Individual,Current,Government,"",Norway,2021-02-12,1615,0,Order 0710726,Professional,Membership
2018-06-29,Individual,Individual,Expired,Individual Green Membership,"",Lithuania,2019-10-11,1630,0,Order 0411194,Professional,Membership
2018-05-12,Individual,Individual,Expired,Individual Green Membership,NY,United States,2018-05-12,1745,0,Order 0212619,Professional,Membership
2018-07-06,Individual,Individual,Expired,Individual Green Membership,"",United States,2018-07-06,1745,0,Order 0227590,Professional,Membership
2018-05-04,Individual,Individual,Current,Professional,"",France,2018-07-27,1745,0,Order 0234660,Professional,Membership
2018-04-27,Individual,Individual,Current,Professional,MN,United States,2020-10-20,1770,0,Order 0639921,Professional,Membership
2016-04-19,Individual,Individual,Current,Higher Education,Bavaria,Germany,2017-03-31,1908.08,0,Order 0100730,Professional,Membership
2018-08-13,Individual,Individual,Current,Professional,"",United States,2020-09-28,1908.08,0,Order 0626350,Professional,Membership
2018-08-13,Individual,Individual,Future,Professional,TX,United States,2021-07-19,1908.08,0,Order 0834342,Professional,Membership
2018-05-31,Individual,Individual,Expired,Individual Green Membership,Tyne and Wear,United Kingdom,2018-07-10,2120,0,Order 0228578,Professional,Membership
2018-07-05,Individual,Individual,Current,Professional,"",United Kingdom,2019-04-02,2170,0,Order 0329931,Professional,Membership
2018-05-19,Individual,Individual,Expired,Professional,CA,United States,2019-12-09,2195,0,Order 0441656,Professional,Membership
2018-07-13,Individual,Individual,Current,Professional,CO,United States,2019-12-21,2195,0,Order 0446167,Professional,Membership
2018-08-01,Individual,Individual,Current,Professional,MA,United States,2020-01-13,2195,0,Order 0456610,Professional,Membership
2018-05-22,Individual,Individual,Current,Professional,MI,United States,2020-04-03,2195,0,Order 0511109,Professional,Membership
2018-05-08,Individual,Individual,Current,Professional,SC,United States,2020-11-19,2195,0,Order 0660431,Professional,Membership
2018-07-20,Individual,Individual,Future,Professional,VA,United States,2021-07-24,2195,0,Order 0841062,Professional,Membership
2018-04-19,Individual,Individual,Current,Professional,"",Sweden,2018-10-09,2267.64,0,Order 0260038,Professional,Membership
2018-06-09,Individual,Individual,Current,Professional,"",Bahrain,2020-04-16,2267.64,0,Order 0525510,Professional,Membership
2018-06-13,Individual,Individual,Current,Professional,"",New Zealand,2018-06-13,2317.98,0,Order 0221436,Professional,Membership
2018-04-01,Individual,Individual,Current,Higher Education,"",Philippines,2019-01-22,2490,0,Order 0299737,Professional,Membership
2016-05-23,Individual,Individual,Expired,Professional,FL,United States,2018-01-02,2795,0,Order 0166578,Professional,Membership
2018-03-19,Individual,Individual,Expired,Individual Green Membership,"",Guernsey,2018-03-02,2795,0,Order 0195013,Professional,Membership
2016-05-24,Individual,Individual,Expired,Individual Green Membership,"",Spain,2018-04-03,2795,0,Order 0204846,Professional,Membership
2018-03-26,Individual,Individual,Current,Professional,"","",2018-04-03,2795,0,Order 0202029,Professional,Membership
2018-04-09,Individual,Individual,Grace,Professional,"",Israel,2018-04-03,2795,0,Order 0207020,Professional,Membership
2018-04-04,Individual,Individual,Current,Professional,"",Latvia,2018-04-04,2795,0,Order 0201684,Professional,Membership
2018-04-20,Individual,Individual,Current,Government,Wiltshire,United Kingdom,2018-05-01,2795,0,Order 0217827,Professional,Membership
2018-05-10,Individual,Individual,Expired,Professional,"",United Arab Emirates,2018-05-01,2795,0,Order 0212224,Professional,Membership
2018-05-15,Individual,Individual,Expired,Professional,"",Brazil,2018-05-16,2795,0,Order 0213787,Professional,Membership
2018-05-16,Individual,Individual,Expired,Professional,New South Wales,Australia,2018-05-16,2795,0,Order 0213640,Professional,Membership
2018-05-16,Individual,Individual,Expired,Individual Green Membership,"",United Arab Emirates,2018-05-16,2795,0,Order 0213667,Professional,Membership
2018-05-08,Individual,Individual,Expired,Individual Green Membership,Worcestershire,United Kingdom,2018-05-17,2795,0,Order 0213955,Professional,Membership
2018-05-17,Individual,Individual,Expired,Professional,PA,United States,2018-05-17,2795,0,Order 0214058,Professional,Membership
2018-05-20,Individual,Individual,Expired,Professional,"","Korea, Republic of",2018-05-20,2795,0,Order 0214755,Professional,Membership
2018-05-21,Individual,Individual,Expired,Professional,NY,United States,2018-05-21,2795,0,Order 0214889,Professional,Membership
2018-05-21,Individual,Individual,Current,Professional,"",United States,2018-05-21,2795,0,Order 0215070,Professional,Membership
2018-05-08,Individual,Individual,Current,Professional,SC,United States,2018-05-22,2795,0,Order 0215148,Professional,Membership
2018-05-15,Individual,Individual,Expired,Professional,Darlington,United Kingdom,2018-05-22,2795,0,Order 0215117,Professional,Membership
2018-05-20,Individual,Individual,Expired,Professional,New South Wales,Australia,2018-05-22,2795,0,Order 0215420,Professional,Membership
2018-05-22,Individual,Individual,Grace,Professional,London,United Kingdom,2018-05-22,2795,0,Order 0215285,Professional,Membership
2018-05-23,Individual,Individual,Expired,Professional,Kent,United Kingdom,2018-05-23,2795,0,Order 0215544,Professional,Membership
2018-04-05,Individual,Individual,Current,Professional,"",United States,2018-05-24,2795,0,Order 0215873,Professional,Membership
2018-04-19,Individual,Individual,Expired,Individual Green Membership,NY,United States,2018-05-24,2795,0,Order 0215948,Professional,Membership
2018-05-22,Individual,Individual,Expired,Professional,"",Czech Republic,2018-05-24,2795,0,Order 0215811,Professional,Membership
2018-05-24,Individual,Individual,Expired,Individual Green Membership,VA,United States,2018-05-24,2795,0,Order 0215949,Professional,Membership
2018-05-28,Individual,Individual,Grace,Professional,New Brunswick,Canada,2018-05-28,2795,0,Order 0216514,Professional,Membership
2018-05-29,Individual,Individual,Expired,Professional,CA,United States,2018-05-29,2795,0,Order 0216731,Professional,Membership
2018-05-30,Individual,Individual,Current,Professional,MA,United States,2018-05-30,2795,0,Order 0217064,Professional,Membership
2018-05-30,Individual,Individual,Expired,Individual Green Membership,"",Netherlands,2018-05-30,2795,0,Order 0217100,Professional,Membership
2018-07-28,Individual,Individual,Expired,Professional,PA,United States,2018-05-30,2795,0,Order 0217298,Professional,Membership
2018-05-31,Individual,Individual,Expired,Professional,MA,United States,2018-05-31,2795,0,Order 0217735,Professional,Membership
2018-05-31,Individual,Individual,Expired,Professional,TX,United States,2018-05-31,2795,0,Order 0217805,Professional,Membership
2018-04-04,Individual,Individual,Grace,Professional,"",South Africa,2018-06-04,2795,0,Order 0222301,Professional,Membership
2018-05-29,Individual,Individual,Expired,Professional,PA,United States,2018-06-04,2795,0,Order 0218481,Professional,Membership
2018-05-31,Individual,Individual,Expired,Professional,"",Bahrain,2018-06-04,2795,0,Order 0220803,Professional,Membership
2018-06-04,Individual,Individual,Expired,Professional,"",Switzerland,2018-06-04,2795,0,Order 0218424,Professional,Membership
2016-05-23,Individual,Individual,Grace,Professional,CA,United States,2018-06-05,2795,0,Order 0219176,Professional,Membership
2018-06-05,Individual,Individual,Grace,Professional,MA,United States,2018-06-05,2795,0,Order 0218958,Professional,Membership
